state,timestamp,voltage,ambientTemperature,ambientPressure,pressureAltitude,estCompensatedAccelX,estCompensatedAccelY,estCompensatedAccelZ,estAngularRateX,estAngularRateY,estAngularRateZ,magneticFieldX,magneticFieldY,magneticFieldZ,estOrientQuaternionW,estOrientQuaternionX,estOrientQuaternionY,estOrientQuaternionZ,gpsLatitude,gpsLongitude,gpsAltitude,current_altitude,vertical_velocity,vertical_acceleration
F,38942.8171,3.3,22,1015,-3.454,-8.0848,-5.4489,0.995,-0.8956,-0.0292,0.1571,5.55,5.55,5.55,0.5586,0.6407,-0.4293,0.3053,0,0,-3.454,72.6289,-6.8603,9.4648
F,38962.8069,3.3,22,1015,-3.5037,-8.0055,-5.5649,0.9592,-0.4759,-0.0832,0.1665,5.55,5.55,5.55,0.5622,0.6363,-0.4327,0.3029,0,0,-3.5037,72.5792,-6.8642,9.4602
F,38982.8202,3.3,22,1015,-3.7812,-7.8726,-5.6103,0.8788,-0.0628,-0.1568,0.1791,5.55,5.55,5.55,0.5629,0.6344,-0.4353,0.302,0,0,-3.7812,72.3018,-6.8696,9.3478
F,39002.8337,3.3,22,1015,-3.9001,-7.7257,-5.577,0.9878,0.3233,-0.2601,0.1928,5.55,5.55,5.55,0.5606,0.635,-0.4372,0.3023,0,0,-3.9001,72.1829,-6.8801,9.236
F,39022.8496,3.3,22,1015,-4.4291,-7.9577,-5.468,1.2307,0.6634,-0.3659,0.2065,5.55,5.55,5.55,0.5554,0.6379,-0.4387,0.3036,0,0,-4.4291,71.6539,-6.8889,9.4276
F,39042.8656,3.3,22,1015,-4.6558,-7.9394,-5.3257,1.3469,0.9636,-0.4848,0.2217,5.55,5.55,5.55,0.5477,0.6427,-0.4399,0.3057,0,0,-4.6558,71.4272,-6.8927,9.3469
F,39062.8768,3.3,22,1015,-4.5448,-7.6503,-5.3047,1.5871,1.2188,-0.597,0.2355,5.55,5.55,5.55,0.5375,0.6493,-0.441,0.3082,0,0,-4.5448,71.5382,-6.9048,9.1445
F,39082.8831,3.3,22,1015,-4.4972,-7.6244,-5.2076,1.8462,1.4137,-0.7073,0.2454,5.55,5.55,5.55,0.5277,0.6591,-0.4352,0.3123,0,0,-4.4972,71.5857,-6.9177,9.1224
F,39102.8846,3.3,22,1015,-4.7699,-7.7968,-5.2024,2.097,1.5365,-0.7772,0.248,5.55,5.55,5.55,0.5176,0.6709,-0.4261,0.3169,0,0,-4.7699,71.313,-6.93,9.293
F,39122.8882,3.3,22,1015,-4.9517,-8.181,-5.0148,2.4202,1.586,-0.7853,0.2523,5.55,5.55,5.55,0.5029,0.6803,-0.4268,0.3195,0,0,-4.9517,71.1312,-6.9341,9.5913
F,39142.8903,3.3,22,1015,-5.142,-7.9789,-4.6717,2.7335,1.5368,-0.7339,0.267,5.55,5.55,5.55,0.4881,0.6895,-0.4273,0.3222,0,0,-5.142,70.941,-6.9389,9.3747
F,39162.8916,3.3,22,1015,-5.2688,-7.9578,-4.6133,2.9951,1.3882,-0.6177,0.2661,5.55,5.55,5.55,0.4741,0.6976,-0.4277,0.3251,0,0,-5.2688,70.8142,-6.9446,9.4034
F,39182.8963,3.3,22,1015,-5.467,-7.8382,-4.4648,3.1831,1.1382,-0.4875,0.2489,5.55,5.55,5.55,0.462,0.7042,-0.4279,0.3279,0,0,-5.467,70.616,-6.9538,9.3015
F,39202.8959,3.3,22,1015,-5.6651,-8.0533,-4.2559,3.5837,0.8092,-0.351,0.2373,5.55,5.55,5.55,0.4525,0.7091,-0.4283,0.3302,0,0,-5.6651,70.4178,-6.958,9.5719
F,39222.8875,3.3,22,1015,-5.5224,-7.9114,-4.1252,3.8363,0.4277,-0.2096,0.2178,5.55,5.55,5.55,0.4461,0.7118,-0.4292,0.3319,0,0,-5.5224,70.5605,-6.9589,9.5337
F,39242.8782,3.3,22,1015,-5.3798,-7.4565,-4.1827,3.9697,0.0174,-0.0983,0.1989,5.55,5.55,5.55,0.4432,0.7124,-0.4306,0.3327,0,0,-5.3798,70.7032,-6.9651,9.2646
F,39262.867,3.3,22,1015,-5.6503,-7.3723,-4.194,3.8809,-0.3839,-0.0278,0.2029,5.55,5.55,5.55,0.4436,0.7109,-0.4329,0.3324,0,0,-5.6503,70.4326,-6.978,9.154
F,39282.8613,3.3,22,1015,-6.0562,-7.6027,-4.2031,3.9564,-0.7426,0.0202,0.2318,5.55,5.55,5.55,0.4469,0.7075,-0.4363,0.3309,0,0,-6.0562,70.0268,-6.9874,9.3849
F,39302.8511,3.3,22,1015,-6.0372,-7.6995,-4.3919,3.9843,-1.018,0.0493,0.2717,5.55,5.55,5.55,0.4525,0.7022,-0.4408,0.3283,0,0,-6.0372,70.0458,-6.9917,9.5519
F,39322.8433,3.3,22,1015,-6.0086,-7.9844,-4.6211,4.013,-1.1901,0.0317,0.33,5.55,5.55,5.55,0.4595,0.6957,-0.4463,0.3251,0,0,-6.0086,70.0743,-6.9921,9.884
F,39342.8428,3.3,22,1015,-6.2686,-7.8136,-4.8246,4.0728,-1.2843,-0.0572,0.3841,5.55,5.55,5.55,0.4647,0.6996,-0.4357,0.3236,0,0,-6.2686,69.8143,-6.9921,9.8726
F,39362.8559,3.3,22,1015,-6.8753,-8.0023,-4.9741,3.9242,-1.3322,-0.1685,0.4316,5.55,5.55,5.55,0.4718,0.6932,-0.4414,0.3193,0,0,-6.8753,69.2076,-6.9916,10.0133
F,39382.8702,3.3,22,1015,-6.8389,-8.3384,-4.9607,3.8248,-1.3245,-0.2923,0.4766,5.55,5.55,5.55,0.4785,0.6856,-0.4499,0.3139,0,0,-6.8389,69.2441,-6.9867,10.2366
F,39402.883,3.3,22,1015,-6.7538,-8.4677,-5.0225,3.6818,-1.2841,-0.402,0.5126,5.55,5.55,5.55,0.4843,0.6781,-0.459,0.308,0,0,-6.7538,69.3292,-6.9786,10.2995
F,39422.8967,3.3,22,1015,-6.832,-8.6123,-5.266,3.514,-1.2108,-0.4968,0.5375,5.55,5.55,5.55,0.489,0.671,-0.4685,0.3017,0,0,-6.832,69.251,-6.9671,10.424
F,39442.9118,3.3,22,1015,-7.1448,-8.6626,-5.4002,3.4521,-1.1274,-0.5689,0.5494,5.55,5.55,5.55,0.4927,0.6643,-0.4783,0.2953,0,0,-7.1448,68.9381,-6.9544,10.4853
F,39462.924,3.3,22,1015,-7.3309,-8.7733,-5.5217,3.3801,-1.0702,-0.5935,0.5358,5.55,5.55,5.55,0.4955,0.6579,-0.488,0.2888,0,0,-7.3309,68.7521,-6.9393,10.5807
F,39482.927,3.3,22,1015,-8.0749,-8.7816,-5.4026,3.2679,-1.0133,-0.5867,0.5198,5.55,5.55,5.55,0.4979,0.6519,-0.4974,0.2824,0,0,-8.0749,68.008,-6.9241,10.4852
F,39502.9254,3.3,22,1015,-8.0844,-8.7322,-5.3907,3.2822,-0.9652,-0.543,0.4908,5.55,5.55,5.55,0.5001,0.646,-0.5063,0.2763,0,0,-8.0844,67.9985,-6.9115,10.449
F,39522.923,3.3,22,1015,-8.1701,-8.6069,-5.6069,3.1726,-0.9232,-0.4852,0.4538,5.55,5.55,5.55,0.5022,0.6402,-0.5145,0.2706,0,0,-8.1701,67.9129,-6.8988,10.3786
F,39542.9246,3.3,22,1015,-8.1368,-8.5856,-5.8235,3.0274,-0.8807,-0.4275,0.4205,5.55,5.55,5.55,0.5044,0.6347,-0.5219,0.2652,0,0,-8.1368,67.9462,-6.8875,10.3731
F,39562.924,3.3,22,1015,-7.8371,-8.3899,-6.0288,2.8799,-0.8375,-0.3455,0.3872,5.55,5.55,5.55,0.5067,0.6292,-0.5287,0.2603,0,0,-7.8371,68.2458,-6.8774,10.2314
F,39582.9283,3.3,22,1015,-7.8371,-8.3307,-6.1186,2.909,-0.7636,-0.2577,0.3573,5.55,5.55,5.55,0.5092,0.6239,-0.5347,0.256,0,0,-7.8371,68.2458,-6.8702,10.2445
F,39602.9238,3.3,22,1015,-8.7831,-8.5385,-6.1301,2.9635,-0.6344,-0.1952,0.3371,5.55,5.55,5.55,0.5115,0.619,-0.5397,0.2526,0,0,-8.7831,67.2999,-6.8593,10.4451
F,39622.9138,3.3,22,1015,-8.7831,-8.1998,-6.2048,2.8466,-0.4334,-0.1489,0.3475,5.55,5.55,5.55,0.5131,0.6149,-0.5441,0.2503,0,0,-8.7831,67.2999,-6.8487,10.1583
F,39642.9034,3.3,22,1015,-8.7936,-7.7798,-6.2989,2.762,-0.2008,-0.1436,0.3627,5.55,5.55,5.55,0.5134,0.6117,-0.5478,0.2495,0,0,-8.7936,67.2893,-6.8478,9.8234
F,39662.8911,3.3,22,1015,-8.7936,-7.8509,-6.1916,2.7655,0.0448,-0.1643,0.4093,5.55,5.55,5.55,0.5121,0.6095,-0.5511,0.2502,0,0,-8.7936,67.2893,-6.8478,9.8223
F,39682.878,3.3,22,1015,-9.2597,-8.173,-6.0279,2.7776,0.2831,-0.1919,0.4908,5.55,5.55,5.55,0.5089,0.6083,-0.5543,0.2523,0,0,-9.2597,66.8232,-6.8478,9.9861
F,39702.8645,3.3,22,1015,-9.3115,-8.2077,-5.9422,2.8826,0.4873,-0.2131,0.5639,5.55,5.55,5.55,0.5041,0.6079,-0.5576,0.2559,0,0,-9.3115,66.7714,-6.8478,9.9937
F,39722.8532,3.3,22,1015,-9.6825,-8.2962,-5.6042,2.932,0.6067,-0.2184,0.6092,5.55,5.55,5.55,0.498,0.6079,-0.5608,0.2606,0,0,-9.6825,66.4004,-6.8478,9.9194
F,39742.8622,3.3,22,1015,-9.7237,-9.0042,-5.4969,3.0494,0.6311,-0.1938,0.6428,5.55,5.55,5.55,0.4914,0.608,-0.564,0.266,0,0,-9.7237,66.3592,-6.8414,10.4452
F,39762.8786,3.3,22,1015,-9.8252,-9.3675,-5.3577,3.2761,0.5739,-0.1748,0.6526,5.55,5.55,5.55,0.4849,0.6078,-0.5672,0.2715,0,0,-9.8252,66.2577,-6.8248,10.7568
F,39782.8933,3.3,22,1015,-9.8506,-9.2325,-5.4368,3.5512,0.4247,-0.1444,0.6212,5.55,5.55,5.55,0.4791,0.6071,-0.5705,0.2765,0,0,-9.8506,66.2324,-6.8043,10.7797
F,39802.9082,3.3,22,1015,-9.9605,-9.0816,-5.3862,3.5406,0.2328,-0.1338,0.5665,5.55,5.55,5.55,0.4747,0.6056,-0.5738,0.2804,0,0,-9.9605,66.1225,-6.7875,10.6039
F,39822.9218,3.3,22,1015,-9.988,-9.4356,-5.1632,3.6436,0.0035,-0.1689,0.5361,5.55,5.55,5.55,0.4716,0.6035,-0.5775,0.2828,0,0,-9.988,66.095,-6.7686,10.8489
F,39842.9349,3.3,22,1015,-10.3764,-9.4559,-4.9725,3.7553,-0.247,-0.2037,0.509,5.55,5.55,5.55,0.4697,0.6004,-0.5819,0.2834,0,0,-10.3764,65.7066,-6.7468,10.8562
F,39862.9393,3.3,22,1015,-10.5429,-8.9031,-5.1017,3.7906,-0.5136,-0.2328,0.4696,5.55,5.55,5.55,0.4693,0.5964,-0.5869,0.2822,0,0,-10.5429,65.5401,-6.7298,10.4643
F,39882.9418,3.3,22,1015,-11.1384,-8.6169,-5.3222,3.7555,-0.77,-0.2816,0.4266,5.55,5.55,5.55,0.4704,0.5914,-0.5926,0.279,0,0,-11.1384,64.9445,-6.7193,10.2764
F,39902.9462,3.3,22,1015,-11.3937,-8.5393,-5.4473,3.6867,-1.0166,-0.324,0.4178,5.55,5.55,5.55,0.4727,0.5856,-0.5989,0.2738,0,0,-11.3937,64.6893,-6.7102,10.2189
F,39922.9468,3.3,22,1015,-11.5776,-8.3209,-5.5788,3.6048,-1.2063,-0.356,0.4442,5.55,5.55,5.55,0.476,0.5786,-0.6061,0.2671,0,0,-11.5776,64.5054,-6.7076,10.0541
F,39942.9488,3.3,22,1015,-11.7002,-8.1076,-5.7232,3.419,-1.324,-0.3803,0.5,5.55,5.55,5.55,0.4798,0.5706,-0.6139,0.2595,0,0,-11.7002,64.3828,-6.7076,9.845
F,39962.9493,3.3,22,1015,-11.7826,-7.8738,-5.9181,3.1914,-1.365,-0.4024,0.5738,5.55,5.55,5.55,0.4836,0.5618,-0.6222,0.2515,0,0,-11.7826,64.3003,-6.7076,9.6135
F,39982.9468,3.3,22,1015,-11.8376,-8.1819,-6.1554,3.0127,-1.3156,-0.4174,0.6722,5.55,5.55,5.55,0.4871,0.5524,-0.631,0.2438,0,0,-11.8376,64.2454,-6.7076,9.8429
F,40002.9387,3.3,22,1015,-11.9327,-8.3788,-6.2402,2.8414,-1.1818,-0.4332,0.8045,5.55,5.55,5.55,0.4894,0.5426,-0.6402,0.2371,0,0,-11.9327,64.1502,-6.7076,9.9351
F,40022.9312,3.3,22,1015,-12.0278,-8.5135,-6.2922,2.9204,-1.0325,-0.436,0.9353,5.55,5.55,5.55,0.4905,0.5326,-0.6496,0.2319,0,0,-12.0278,64.0551,-6.7066,10.093
F,40042.9212,3.3,22,1015,-12.1256,-8.3529,-6.3853,3.0454,-0.9205,-0.444,1.0046,5.55,5.55,5.55,0.4905,0.5224,-0.6591,0.228,0,0,-12.1256,63.9573,-6.7047,10.045
F,40062.9114,3.3,22,1015,-12.2234,-8.9399,-6.2623,3.0863,-0.8533,-0.4243,1.0145,5.55,5.55,5.55,0.4899,0.5124,-0.6685,0.2248,0,0,-12.2234,63.8596,-6.6983,10.4671
F,40082.9005,3.3,22,1015,-12.4665,-9.6376,-6.0745,3.0626,-0.8298,-0.393,1.0169,5.55,5.55,5.55,0.4892,0.5024,-0.6775,0.2221,0,0,-12.4665,63.6165,-6.6795,10.9228
F,40102.8926,3.3,22,1015,-12.8311,-9.535,-6.0212,2.9944,-0.8741,-0.3498,0.9852,5.55,5.55,5.55,0.4886,0.4922,-0.6862,0.2194,0,0,-12.8311,63.2518,-6.6574,10.7678
F,40122.9039,3.3,22,1015,-13.1905,-9.1017,-6.0801,2.8358,-0.9832,-0.2681,0.8933,5.55,5.55,5.55,0.4889,0.4818,-0.6943,0.2161,0,0,-13.1905,62.8925,-6.6431,10.3421
F,40142.9213,3.3,22,1015,-13.7295,-9.0959,-6.0967,2.7625,-1.1231,-0.1767,0.7705,5.55,5.55,5.55,0.4906,0.4713,-0.7017,0.2118,0,0,-13.7295,62.3535,-6.633,10.3054
F,40162.9357,3.3,22,1015,-13.6471,-9.3566,-6.2609,2.7465,-1.2491,-0.104,0.6405,5.55,5.55,5.55,0.4937,0.4608,-0.7081,0.2062,0,0,-13.6471,62.4359,-6.6206,10.5681
F,40182.9512,3.3,22,1015,-13.4547,-9.4952,-6.6311,2.7331,-1.3234,-0.0492,0.5105,5.55,5.55,5.55,0.4978,0.4505,-0.7137,0.1995,0,0,-13.4547,62.6283,-6.6018,10.8083
F,40202.9639,3.3,22,1015,-13.4832,-9.2889,-7.0855,2.801,-1.3313,-0.0299,0.39,5.55,5.55,5.55,0.5026,0.4407,-0.7185,0.1921,0,0,-13.4832,62.5997,-6.5808,10.8573
F,40222.975,3.3,22,1015,-13.5498,-9.1396,-7.1842,2.6644,-1.2409,-0.0398,0.2989,5.55,5.55,5.55,0.5074,0.4317,-0.7226,0.1843,0,0,-13.5498,62.5331,-6.5613,10.7496
F,40242.9804,3.3,22,1015,-13.7485,-9.0062,-7.1994,2.4577,-1.0589,-0.0527,0.2701,5.55,5.55,5.55,0.5115,0.4239,-0.7261,0.1772,0,0,-13.7485,62.3344,-6.543,10.5885
F,40262.9822,3.3,22,1015,-14.5433,-8.6513,-7.1387,2.2167,-0.8237,-0.075,0.3025,5.55,5.55,5.55,0.5145,0.4171,-0.7293,0.1715,0,0,-14.5433,61.5396,-6.5332,10.1972
F,40282.9878,3.3,22,1015,-14.5793,-8.4689,-6.9981,2.0609,-0.6048,-0.0745,0.3805,5.55,5.55,5.55,0.5163,0.4111,-0.7323,0.1677,0,0,-14.5793,61.5037,-6.5296,9.9448
F,40302.9924,3.3,22,1015,-14.723,-8.8593,-6.8343,2.0733,-0.4943,-0.0457,0.5171,5.55,5.55,5.55,0.5174,0.4052,-0.7353,0.1658,0,0,-14.723,61.3599,-6.5254,10.2173
F,40322.999,3.3,22,1015,-14.7505,-8.7441,-6.8219,2.0323,-0.3818,-0.0439,0.6936,5.55,5.55,5.55,0.5178,0.3985,-0.7387,0.1655,0,0,-14.7505,61.3325,-6.5198,10.0871
F,40343.0012,3.3,22,1015,-14.9978,-9.0907,-6.7282,2.3475,-0.3242,-0.091,0.8581,5.55,5.55,5.55,0.5174,0.3911,-0.7427,0.1667,0,0,-14.9978,61.0851,-6.513,10.4732
F,40362.996,3.3,22,1015,-15.0433,-9.5959,-6.4583,2.5454,-0.3511,-0.168,1.0011,5.55,5.55,5.55,0.5162,0.3826,-0.7475,0.1686,0,0,-15.0433,61.0397,-6.4945,10.8684
F,40382.9849,3.3,22,1015,-15.4523,-9.7812,-6.3412,2.7865,-0.465,-0.2708,1.0887,5.55,5.55,5.55,0.5143,0.373,-0.7532,0.1702,0,0,-15.4523,60.6307,-6.4706,11.0653
F,40402.98,3.3,22,1015,-15.4523,-9.6647,-6.2118,2.6587,-0.6685,-0.3615,1.1215,5.55,5.55,5.55,0.512,0.3623,-0.7599,0.1705,0,0,-15.4523,60.6307,-6.4474,10.8226
F,40422.98,3.3,22,1015,-15.7324,-9.6484,-6.2578,2.6065,-0.9882,-0.4051,1.0821,5.55,5.55,5.55,0.5101,0.3503,-0.7672,0.1685,0,0,-15.7324,60.3506,-6.4277,10.7532
F,40442.9675,3.3,22,1015,-15.7324,-9.3123,-6.1343,2.4596,-1.4078,-0.4068,0.9638,5.55,5.55,5.55,0.5093,0.337,-0.7748,0.1631,0,0,-15.7324,60.3506,-6.4129,10.3544
F,40462.9537,3.3,22,1015,-15.9966,-9.4089,-5.852,2.3339,-1.854,-0.3738,0.8202,5.55,5.55,5.55,0.5102,0.3224,-0.7824,0.1537,0,0,-15.9966,60.0863,-6.4027,10.3153
F,40482.9419,3.3,22,1015,-15.9966,-9.3182,-5.8891,2.1706,-2.2865,-0.3231,0.6861,5.55,5.55,5.55,0.5129,0.3064,-0.7896,0.1401,0,0,-15.9966,60.0863,-6.3933,10.2117
F,40502.9234,3.3,22,1015,-15.9776,-8.8424,-6.2278,1.9684,-2.6171,-0.2989,0.5533,5.55,5.55,5.55,0.5169,0.2892,-0.7962,0.1229,0,0,-15.9776,60.1054,-6.391,9.8807
F,40522.9033,3.3,22,1015,-15.9755,-8.5394,-6.5527,1.7232,-2.8645,-0.2901,0.4401,5.55,5.55,5.55,0.5217,0.2713,-0.8022,0.1027,0,0,-15.9755,60.1075,-6.391,9.7021
F,40542.9066,3.3,22,1015,-16.2894,-8.265,-6.5783,1.3863,-3.0221,-0.2829,0.3592,5.55,5.55,5.55,0.5268,0.2529,-0.8075,0.0802,0,0,-16.2894,59.7936,-6.3926,9.4435
F,40562.9215,3.3,22,1015,-16.3242,-8.3141,-6.4815,1.1249,-3.0784,-0.2674,0.3449,5.55,5.55,5.55,0.5318,0.2341,-0.8119,0.0566,0,0,-16.3242,59.7587,-6.3986,9.4606
F,40582.9369,3.3,22,1015,-16.7343,-8.1321,-6.3661,0.8671,-3.0086,-0.2823,0.418,5.55,5.55,5.55,0.5362,0.2149,-0.8155,0.0332,0,0,-16.7343,59.3486,-6.406,9.2789
F,40602.9516,3.3,22,1015,-16.8369,-7.7882,-6.3598,0.5726,-2.8515,-0.3333,0.5342,5.55,5.55,5.55,0.5397,0.1953,-0.8188,0.0111,0,0,-16.8369,59.2461,-6.4202,8.9739
F,40622.9572,3.3,22,1015,-16.8284,-7.6946,-6.203,0.4749,-2.6257,-0.3996,0.654,5.55,5.55,5.55,0.5418,0.1756,-0.8219,-0.0089,0,0,-16.8284,59.2545,-6.437,8.8851
F,40642.9597,3.3,22,1015,-16.8263,-7.8294,-6.1631,0.4541,-2.3774,-0.4756,0.7499,5.55,5.55,5.55,0.5425,0.1561,-0.825,-0.0264,0,0,-16.8263,59.2567,-6.455,9.0373
F,40662.9622,3.3,22,1015,-16.7042,-8.1779,-5.9894,0.4645,-2.2037,-0.5367,0.8154,5.55,5.55,5.55,0.5419,0.1371,-0.8281,-0.0417,0,0,-16.7042,59.3787,-6.4664,9.3059
F,40682.9642,3.3,22,1015,-16.6519,-8.2897,-6.1461,0.2586,-2.1322,-0.5789,0.8363,5.55,5.55,5.55,0.5404,0.1182,-0.8312,-0.0559,0,0,-16.6519,59.431,-6.4736,9.4146
F,40702.967,3.3,22,1015,-16.9996,-8.0997,-6.2429,0.1908,-2.0634,-0.5936,0.7777,5.55,5.55,5.55,0.5383,0.0998,-0.8339,-0.0696,0,0,-16.9996,59.0833,-6.4805,9.302
F,40722.966,3.3,22,1015,-17.1487,-8.1601,-6.1512,0.1337,-2.0067,-0.5857,0.6751,5.55,5.55,5.55,0.5358,0.0823,-0.8362,-0.0832,0,0,-17.1487,58.9343,-6.4913,9.325
F,40742.9673,3.3,22,1015,-17.2438,-8.7004,-6.0775,0.0866,-2.002,-0.5565,0.5694,5.55,5.55,5.55,0.533,0.0659,-0.8379,-0.097,0,0,-17.2438,58.8392,-6.4939,9.761
F,40762.9628,3.3,22,1015,-17.3072,-8.1808,-6.1284,-0.1441,-2.0037,-0.4924,0.4477,5.55,5.55,5.55,0.5303,0.0504,-0.8389,-0.1114,0,0,-17.3072,58.7758,-6.4976,9.3073
F,40782.9514,3.3,22,1015,-17.4974,-7.8365,-6.2262,-0.2569,-1.9842,-0.4006,0.3327,5.55,5.55,5.55,0.5278,0.0361,-0.8391,-0.1263,0,0,-17.4974,58.5855,-6.5102,9.0735
F,40802.9401,3.3,22,1015,-17.6243,-7.9723,-6.323,-0.2997,-1.9224,-0.3265,0.2561,5.55,5.55,5.55,0.5258,0.0228,-0.8385,-0.1413,0,0,-17.6243,58.4587,-6.5236,9.2722
F,40822.9293,3.3,22,1015,-17.7537,-8.1715,-6.4402,-0.238,-1.7855,-0.3088,0.2406,5.55,5.55,5.55,0.5238,0.0106,-0.8374,-0.1557,0,0,-17.7537,58.3292,-6.5269,9.5683
F,40842.9173,3.3,22,1015,-17.8832,-7.9788,-6.4917,-0.2143,-1.575,-0.3528,0.2787,5.55,5.55,5.55,0.5216,-0.0009,-0.8364,-0.1685,0,0,-17.8832,58.1997,-6.5279,9.4861
F,40862.9033,3.3,22,1015,-17.9731,-7.8509,-6.4547,-0.1777,-1.3483,-0.4064,0.3523,5.55,5.55,5.55,0.5189,-0.0118,-0.8358,-0.1791,0,0,-17.9731,58.1099,-6.5327,9.406
F,40882.887,3.3,22,1015,-18.0629,-7.9077,-6.3932,-0.1901,-1.0743,-0.4695,0.4355,5.55,5.55,5.55,0.5157,-0.0222,-0.8358,-0.1871,0,0,-18.0629,58.0201,-6.5389,9.4347
F,40902.8708,3.3,22,1015,-18.1517,-8.2352,-6.2651,-0.1714,-0.8651,-0.5191,0.5206,5.55,5.55,5.55,0.5122,-0.0321,-0.8364,-0.1926,0,0,-18.1517,57.9313,-6.5419,9.6527
F,40922.8775,3.3,22,1015,-18.2849,-8.2859,-6.1451,-0.0488,-0.688,-0.5594,0.5995,5.55,5.55,5.55,0.5085,-0.0418,-0.8374,-0.1959,0,0,-18.2849,57.7981,-6.542,9.6646
F,40942.8914,3.3,22,1015,-18.4814,-8.2956,-6.0701,0.1988,-0.5786,-0.5826,0.6415,5.55,5.55,5.55,0.5047,-0.0513,-0.8388,-0.1978,0,0,-18.4814,57.6015,-6.542,9.6949
F,40962.9046,3.3,22,1015,-18.7763,-8.3559,-5.9914,0.3621,-0.5379,-0.6073,0.6368,5.55,5.55,5.55,0.5006,-0.0607,-0.8403,-0.1988,0,0,-18.7763,57.3066,-6.542,9.7366
F,40982.917,3.3,22,1015,-18.9491,-8.5112,-6.1179,0.5343,-0.569,-0.6137,0.5836,5.55,5.55,5.55,0.4964,-0.0698,-0.8419,-0.2,0,0,-18.9491,57.1338,-6.542,9.951
F,41002.9262,3.3,22,1015,-19.3523,-8.3943,-6.1283,0.5975,-0.6588,-0.5868,0.4823,5.55,5.55,5.55,0.4919,-0.0785,-0.8432,-0.202,0,0,-19.3523,56.7306,-6.542,9.8558
F,41022.9302,3.3,22,1015,-19.373,-7.9817,-6.1837,0.7634,-0.7921,-0.536,0.3439,5.55,5.55,5.55,0.4874,-0.0867,-0.8442,-0.2056,0,0,-19.373,56.71,-6.542,9.5764
F,41042.938,3.3,22,1015,-19.421,-7.7963,-6.1136,1.0042,-0.9382,-0.4923,0.2063,5.55,5.55,5.55,0.4829,-0.0943,-0.8446,-0.2111,0,0,-19.421,56.6619,-6.5434,9.4735
F,41062.9481,3.3,22,1015,-19.4168,-7.4323,-6.0028,1.1365,-1.0773,-0.4537,0.0972,5.55,5.55,5.55,0.4782,-0.1014,-0.8446,-0.2185,0,0,-19.4168,56.6661,-6.5504,9.1779
F,41082.9579,3.3,22,1015,-19.3999,-7.0337,-5.9359,1.3407,-1.2131,-0.4222,0.0035,5.55,5.55,5.55,0.4817,-0.0926,-0.8403,-0.23,0,0,-19.3999,56.683,-6.5672,8.9055
F,41102.9613,3.3,22,1015,-19.5003,-6.8484,-5.9847,1.3787,-1.3065,-0.4075,-0.054,5.55,5.55,5.55,0.4896,-0.0759,-0.8336,-0.2443,0,0,-19.5003,56.5826,-6.5854,8.8124
F,41122.9598,3.3,22,1015,-19.902,-6.5815,-5.968,1.4564,-1.3593,-0.4107,-0.0463,5.55,5.55,5.55,0.485,-0.083,-0.8323,-0.2553,0,0,-19.902,56.181,-6.6073,8.6387
F,41142.9503,3.3,22,1015,-19.9648,-6.7694,-5.8995,1.5551,-1.3713,-0.4417,0.0279,5.55,5.55,5.55,0.4802,-0.0906,-0.8308,-0.2664,0,0,-19.9648,56.1181,-6.629,8.8212
F,41162.9376,3.3,22,1015,-20.5308,-6.7483,-5.7706,1.6793,-1.341,-0.4997,0.1513,5.55,5.55,5.55,0.4753,-0.099,-0.8292,-0.2768,0,0,-20.5308,55.5521,-6.6478,8.8029
F,41182.9256,3.3,22,1015,-20.5271,-6.6419,-5.7035,1.6773,-1.2897,-0.5723,0.2925,5.55,5.55,5.55,0.4701,-0.1086,-0.8278,-0.2861,0,0,-20.5271,55.5558,-6.6695,8.6949
F,41202.9152,3.3,22,1015,-20.4938,-6.777,-5.8269,1.7433,-1.2455,-0.6472,0.4287,5.55,5.55,5.55,0.4647,-0.1193,-0.8266,-0.2942,0,0,-20.4938,55.5891,-6.6891,8.8905
F,41222.903,3.3,22,1015,-20.4938,-6.7864,-5.8448,1.7587,-1.2288,-0.7208,0.5311,5.55,5.55,5.55,0.4589,-0.131,-0.8255,-0.3013,0,0,-20.4938,55.5891,-6.7076,8.9113
F,41242.8913,3.3,22,1015,-20.182,-7.3229,-5.8835,1.8739,-1.2816,-0.7486,0.5981,5.55,5.55,5.55,0.4529,-0.1436,-0.8243,-0.308,0,0,-20.182,55.9009,-6.7197,9.4039
F,41262.8792,3.3,22,1015,-20.182,-7.2218,-6.0887,1.9422,-1.3899,-0.7539,0.6076,5.55,5.55,5.55,0.4465,-0.157,-0.8226,-0.3151,0,0,-20.182,55.9009,-6.7229,9.4363
F,41282.8613,3.3,22,1015,-20.589,-7.3023,-6.2418,1.9933,-1.5468,-0.7207,0.5519,5.55,5.55,5.55,0.4399,-0.1707,-0.8202,-0.3233,0,0,-20.589,55.494,-6.7277,9.5916
F,41302.8523,3.3,22,1015,-20.589,-7.3045,-6.3555,1.9482,-1.7122,-0.673,0.4643,5.55,5.55,5.55,0.433,-0.1842,-0.817,-0.3332,0,0,-20.589,55.494,-6.7278,9.6402
F,41322.8685,3.3,22,1015,-21.3975,-7.3971,-6.4437,1.8199,-1.8699,-0.5995,0.3726,5.55,5.55,5.55,0.4258,-0.1975,-0.8129,-0.3448,0,0,-21.3975,54.6854,-6.7278,9.7341
